category,rank,source_class,source_relative_path,output_relative_path,leaf_area_ratio,disease_ratio,background_complexity_score,occlusion_score
large_diseased_regions,247,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/09ae534a-e931-4f83-8545-cf330dfebae9___NREC_B.Spot 9210.JPG,selected_dataset/large_diseased_regions/247__Pepper_bell_Bacterial_spot__09ae534a-e931-4f83-8545-cf330dfebae9_NREC_B.Spot_9210.jpg,0.3996734619140625,0.46909479631962736,0.6632244267830897,0.09605715276363214
large_diseased_regions,248,Potato___Late_blight,Potato___Late_blight/c4c1c25f-0594-4c81-a1e0-a609ee1f0808___RS_LB 2653.JPG,selected_dataset/large_diseased_regions/248__Potato_Late_blight__c4c1c25f-0594-4c81-a1e0-a609ee1f0808_RS_LB_2653.jpg,0.4954986572265625,0.3657500076987035,0.6392271645249114,0.09695720720694645
large_diseased_regions,249,Tomato_Bacterial_spot,Tomato_Bacterial_spot/cae55521-635e-4d8d-b67c-f178ba3f237a___GCREC_Bact.Sp 5904.JPG,selected_dataset/large_diseased_regions/249__Tomato_Bacterial_spot__cae55521-635e-4d8d-b67c-f178ba3f237a_GCREC_Bact.Sp_5904.jpg,0.4259490966796875,0.8043345871395308,0.2209678034956421,0.10815335580691672
large_diseased_regions,250,Tomato_Early_blight,Tomato_Early_blight/e9adf635-754d-4bc3-af3d-4b3e1bd81812___RS_Erly.B 9438.JPG,selected_dataset/large_diseased_regions/250__Tomato_Early_blight__e9adf635-754d-4bc3-af3d-4b3e1bd81812_RS_Erly.B_9438.jpg,0.336700439453125,0.7573189522342064,0.40105975611767514,0.13069302831215532
large_diseased_regions,251,Tomato_Late_blight,Tomato_Late_blight/376c3deb-3feb-425b-a6dd-ce0f95b7c763___RS_Late.B 5413.JPG,selected_dataset/large_diseased_regions/251__Tomato_Late_blight__376c3deb-3feb-425b-a6dd-ce0f95b7c763_RS_Late.B_5413.jpg,0.3582763671875,0.7133730834752982,0.7462070132534675,0.35222208726519555
large_diseased_regions,252,Tomato_Leaf_Mold,Tomato_Leaf_Mold/fbd446f3-6104-4ab8-8d3f-d4f69befecef___Crnl_L.Mold 7131.JPG,selected_dataset/large_diseased_regions/252__Tomato_Leaf_Mold__fbd446f3-6104-4ab8-8d3f-d4f69befecef_Crnl_L.Mold_7131.jpg,0.290802001953125,0.5439185643824116,0.2127450684033019,0.16588757714842445
large_diseased_regions,253,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/b6176eb3-1480-4d4e-b1d7-2d23e3e825c3___JR_Sept.L.S 8384.JPG,selected_dataset/large_diseased_regions/253__Tomato_Septoria_leaf_spot__b6176eb3-1480-4d4e-b1d7-2d23e3e825c3_JR_Sept.L.S_8384.jpg,0.3780670166015625,0.5605198369455543,0.3111324657537365,0.17377132357408287
large_diseased_regions,254,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/97b67701-3294-4612-8443-47c8f521ad55___Com.G_SpM_FL 8815.JPG,selected_dataset/large_diseased_regions/254__Tomato_Spider_mites_Two_spotted_spider_mite__97b67701-3294-4612-8443-47c8f521ad55_Com.G_SpM_FL_8815.jpg,0.4077911376953125,0.5702151543498597,0.792907283029052,0.08261800680947982
large_diseased_regions,255,Tomato__Target_Spot,Tomato__Target_Spot/54ee234a-85b3-4275-a4a8-8d0d81f70f31___Com.G_TgS_FL 7960.JPG,selected_dataset/large_diseased_regions/255__Tomato_Target_Spot__54ee234a-85b3-4275-a4a8-8d0d81f70f31_Com.G_TgS_FL_7960.jpg,0.4637298583984375,0.372939357046494,0.7312127306222452,0.40120280562324306
large_diseased_regions,256,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/4477a30e-5e5a-4de5-a405-f5e1ce9a0e36___YLCV_NREC 2795.JPG,selected_dataset/large_diseased_regions/256__Tomato_Tomato_YellowLeaf_Curl_Virus__4477a30e-5e5a-4de5-a405-f5e1ce9a0e36_YLCV_NREC_2795.jpg,0.35968017578125,0.7177159341591719,0.5772803869550143,0.10857189911537739
large_diseased_regions,257,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/1170f108-86a3-4bc6-8a06-c82e55178f91___PSU_CG 2327.JPG,selected_dataset/large_diseased_regions/257__Tomato_Tomato_mosaic_virus__1170f108-86a3-4bc6-8a06-c82e55178f91_PSU_CG_2327.jpg,0.3622589111328125,0.3980455751653258,0.464301165854228,0.33324327391970904
large_diseased_regions,258,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/98911982-d13f-45f3-a098-bacf2924c154___NREC_B.Spot 1851.JPG,selected_dataset/large_diseased_regions/258__Pepper_bell_Bacterial_spot__98911982-d13f-45f3-a098-bacf2924c154_NREC_B.Spot_1851.jpg,0.42364501953125,0.48501656821783606,0.7659127754746604,0.13904094122161603
large_diseased_regions,259,Potato___Late_blight,Potato___Late_blight/1f560f09-0b70-40c9-b907-4cac9ba47b8d___RS_LB 3184.JPG,selected_dataset/large_diseased_regions/259__Potato_Late_blight__1f560f09-0b70-40c9-b907-4cac9ba47b8d_RS_LB_3184.jpg,0.3934783935546875,0.3701477488657075,0.7008571990545229,0.12495959562008604
large_diseased_regions,260,Tomato_Bacterial_spot,Tomato_Bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700.JPG,selected_dataset/large_diseased_regions/260__Tomato_Bacterial_spot__04da1f61-623b-4878-86ed-3ea24723b515_GCREC_Bact.Sp_5700.jpg,0.4909820556640625,0.792025359728999,0.34132541303010977,0.2927881753996966
large_diseased_regions,261,Tomato_Early_blight,Tomato_Early_blight/cef9fa90-aca2-4354-b79e-2486409ac685___RS_Erly.B 7563.JPG,selected_dataset/large_diseased_regions/261__Tomato_Early_blight__cef9fa90-aca2-4354-b79e-2486409ac685_RS_Erly.B_7563.jpg,0.4060821533203125,0.7533911997895765,0.3832770905991879,0.31854992204329313
large_diseased_regions,262,Tomato_Late_blight,Tomato_Late_blight/697751e5-f4d4-448e-bf98-656ebfd01ba5___RS_Late.B 5180.JPG,selected_dataset/large_diseased_regions/262__Tomato_Late_blight__697751e5-f4d4-448e-bf98-656ebfd01ba5_RS_Late.B_5180.jpg,0.3911285400390625,0.7110755666523622,0.543575830571926,0.15394235182325933
large_diseased_regions,263,Tomato_Leaf_Mold,Tomato_Leaf_Mold/e401be04-ce62-4682-ae91-765fc4c2cc31___Crnl_L.Mold 7114.JPG,selected_dataset/large_diseased_regions/263__Tomato_Leaf_Mold__e401be04-ce62-4682-ae91-765fc4c2cc31_Crnl_L.Mold_7114.jpg,0.3948974609375,0.5320710973724884,0.2782585927187169,0.3204287254271399
large_diseased_regions,264,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/17c7e5bd-f44e-4dbd-9cd0-f0dbcc654306___JR_Sept.L.S 8557.JPG,selected_dataset/large_diseased_regions/264__Tomato_Septoria_leaf_spot__17c7e5bd-f44e-4dbd-9cd0-f0dbcc654306_JR_Sept.L.S_8557.jpg,0.4004364013671875,0.5105361429714591,0.5926684358381371,0.3241006741946147
large_diseased_regions,265,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/88dd407b-4ff6-4106-92a6-76d758e88c58___Com.G_SpM_FL 9027.JPG,selected_dataset/large_diseased_regions/265__Tomato_Spider_mites_Two_spotted_spider_mite__88dd407b-4ff6-4106-92a6-76d758e88c58_Com.G_SpM_FL_9027.jpg,0.331390380859375,0.5688369094760107,0.7717113366996919,0.5213794466772252
large_diseased_regions,266,Tomato__Target_Spot,Tomato__Target_Spot/e46de0d5-a376-4c3d-9076-5559595549fe___Com.G_TgS_FL 8180.JPG,selected_dataset/large_diseased_regions/266__Tomato_Target_Spot__e46de0d5-a376-4c3d-9076-5559595549fe_Com.G_TgS_FL_8180.jpg,0.4009552001953125,0.3576131217414469,0.6245531111573152,0.1117255039456314
large_diseased_regions,267,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/735e283b-4905-4e70-9858-94418ac2cdd5___YLCV_GCREC 1935.JPG,selected_dataset/large_diseased_regions/267__Tomato_Tomato_YellowLeaf_Curl_Virus__735e283b-4905-4e70-9858-94418ac2cdd5_YLCV_GCREC_1935.jpg,0.487945556640625,0.7165238601538558,0.36127273072826915,0.09424976394784003
large_diseased_regions,268,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/3790abe5-03cb-4d5c-bfaa-9dcbc64debb2___PSU_CG 2402.JPG,selected_dataset/large_diseased_regions/268__Tomato_Tomato_mosaic_virus__3790abe5-03cb-4d5c-bfaa-9dcbc64debb2_PSU_CG_2402.jpg,0.28131103515625,0.4025819049685398,0.6708900214226564,0.2002930621869924
large_diseased_regions,269,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/81d96896-2e99-4eaf-b86e-c2d8c6a3eabb___NREC_B.Spot 1818.JPG,selected_dataset/large_diseased_regions/269__Pepper_bell_Bacterial_spot__81d96896-2e99-4eaf-b86e-c2d8c6a3eabb_NREC_B.Spot_1818.jpg,0.426727294921875,0.4701423156690267,0.6555935671175419,0.2541496974672177
large_diseased_regions,270,Potato___Late_blight,Potato___Late_blight/5d85a25d-ed5a-459d-89fc-8bc9118518bc___RS_LB 4646.JPG,selected_dataset/large_diseased_regions/270__Potato_Late_blight__5d85a25d-ed5a-459d-89fc-8bc9118518bc_RS_LB_4646.jpg,0.40069580078125,0.4168697638994669,0.4675062773833437,0.10553853498937892
large_diseased_regions,271,Tomato_Bacterial_spot,Tomato_Bacterial_spot/5bac1e11-978e-457e-85c2-11a1b5c618ca___GCREC_Bact.Sp 5860.JPG,selected_dataset/large_diseased_regions/271__Tomato_Bacterial_spot__5bac1e11-978e-457e-85c2-11a1b5c618ca_GCREC_Bact.Sp_5860.jpg,0.428375244140625,0.7834651278763268,0.26529599732603076,0.32076868432315675
large_diseased_regions,272,Tomato_Early_blight,Tomato_Early_blight/a98a655f-a2f5-44eb-a73b-edf25ca85921___RS_Erly.B 6351.JPG,selected_dataset/large_diseased_regions/272__Tomato_Early_blight__a98a655f-a2f5-44eb-a73b-edf25ca85921_RS_Erly.B_6351.jpg,0.596954345703125,0.7495015592249885,0.23166945832598598,0.2574868731860256
large_diseased_regions,273,Tomato_Late_blight,Tomato_Late_blight/7f847477-1111-4f20-9de5-56153bee415b___RS_Late.B 5049.JPG,selected_dataset/large_diseased_regions/273__Tomato_Late_blight__7f847477-1111-4f20-9de5-56153bee415b_RS_Late.B_5049.jpg,0.3845672607421875,0.7067412609609967,0.7491084195979014,0.3317777520405431
large_diseased_regions,274,Tomato_Leaf_Mold,Tomato_Leaf_Mold/acfa0062-84e4-4b59-a886-6ff31a81230f___Crnl_L.Mold 7007.JPG,selected_dataset/large_diseased_regions/274__Tomato_Leaf_Mold__acfa0062-84e4-4b59-a886-6ff31a81230f_Crnl_L.Mold_7007.jpg,0.3143157958984375,0.5285693480266033,0.17465185597142657,0.17443824805343383
large_diseased_regions,275,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/aef1351a-7949-4ab8-bc46-3a6522535f8a___JR_Sept.L.S 8450.JPG,selected_dataset/large_diseased_regions/275__Tomato_Septoria_leaf_spot__aef1351a-7949-4ab8-bc46-3a6522535f8a_JR_Sept.L.S_8450.jpg,0.2389373779296875,0.4539881218468612,0.34228867246712513,0.31986372520025
large_diseased_regions,276,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/92984828-1f93-49c5-89d4-039c434c5737___Com.G_SpM_FL 8500.JPG,selected_dataset/large_diseased_regions/276__Tomato_Spider_mites_Two_spotted_spider_mite__92984828-1f93-49c5-89d4-039c434c5737_Com.G_SpM_FL_8500.jpg,0.370025634765625,0.5539381443298969,0.6258077189480268,0.2779072581130182
large_diseased_regions,277,Tomato__Target_Spot,Tomato__Target_Spot/9414def1-5b7d-46c2-9192-18f8ec3daa04___Com.G_TgS_FL 7909.JPG,selected_dataset/large_diseased_regions/277__Tomato_Target_Spot__9414def1-5b7d-46c2-9192-18f8ec3daa04_Com.G_TgS_FL_7909.jpg,0.4039154052734375,0.37705413471346,0.7297574397860329,0.10890367607989379
large_diseased_regions,278,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/3efdbee2-4aed-4ba8-8187-cf20a4fdd502___YLCV_NREC 2876.JPG,selected_dataset/large_diseased_regions/278__Tomato_Tomato_YellowLeaf_Curl_Virus__3efdbee2-4aed-4ba8-8187-cf20a4fdd502_YLCV_NREC_2876.jpg,0.345184326171875,0.7157634161435771,0.5458526262007476,0.10535794096703391
large_diseased_regions,279,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/ba31b5ca-1a78-46f9-a76a-c203d81077d4___PSU_CG 2401.JPG,selected_dataset/large_diseased_regions/279__Tomato_Tomato_mosaic_virus__ba31b5ca-1a78-46f9-a76a-c203d81077d4_PSU_CG_2401.jpg,0.2585601806640625,0.38188256122750075,0.6440746549801294,0.3850849939270015
large_diseased_regions,280,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/a9770664-3c9c-46ed-808d-5aa7a87a5c1b___NREC_B.Spot 9065.JPG,selected_dataset/large_diseased_regions/280__Pepper_bell_Bacterial_spot__a9770664-3c9c-46ed-808d-5aa7a87a5c1b_NREC_B.Spot_9065.jpg,0.3887176513671875,0.46747791952894996,0.6567647262012539,0.3590521186629399
large_diseased_regions,281,Potato___Late_blight,Potato___Late_blight/a34d3777-22c7-4723-8b85-f766e042c121___RS_LB 4375.JPG,selected_dataset/large_diseased_regions/281__Potato_Late_blight__a34d3777-22c7-4723-8b85-f766e042c121_RS_LB_4375.jpg,0.3979034423828125,0.3726655673582084,0.5089825554588393,0.3187799553174546
large_diseased_regions,282,Tomato_Bacterial_spot,Tomato_Bacterial_spot/a00ce27e-dd79-4ef4-a483-545499246e71___GCREC_Bact.Sp 5986.JPG,selected_dataset/large_diseased_regions/282__Tomato_Bacterial_spot__a00ce27e-dd79-4ef4-a483-545499246e71_GCREC_Bact.Sp_5986.jpg,0.4318389892578125,0.7828345288152362,0.3526469441202732,0.13095753975910837
large_diseased_regions,283,Tomato_Early_blight,Tomato_Early_blight/75128610-8633-4000-8f74-17b6cff222d7___RS_Erly.B 6341.JPG,selected_dataset/large_diseased_regions/283__Tomato_Early_blight__75128610-8633-4000-8f74-17b6cff222d7_RS_Erly.B_6341.jpg,0.551116943359375,0.7450024918323274,0.38300711689900835,0.2642086192243496
large_diseased_regions,284,Tomato_Late_blight,Tomato_Late_blight/6b68a1c0-31aa-49f9-b69c-55e96bebcc8b___GHLB Leaf 8.2 Day 13.JPG,selected_dataset/large_diseased_regions/284__Tomato_Late_blight__6b68a1c0-31aa-49f9-b69c-55e96bebcc8b_GHLB_Leaf_8.2_Day_13.jpg,0.523834228515625,0.7071366152053598,0.2650750342215127,0.44535157962490546
large_diseased_regions,285,Tomato_Leaf_Mold,Tomato_Leaf_Mold/0ddf82ad-9004-4913-ac9c-d00333d7c858___Crnl_L.Mold 7089.JPG,selected_dataset/large_diseased_regions/285__Tomato_Leaf_Mold__0ddf82ad-9004-4913-ac9c-d00333d7c858_Crnl_L.Mold_7089.jpg,0.3930816650390625,0.5144598423974225,0.14006893243854068,0.4755511242292731
large_diseased_regions,286,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/8f7043f7-a79e-4c9b-86d2-80b032b659b6___JR_Sept.L.S 2684.JPG,selected_dataset/large_diseased_regions/286__Tomato_Septoria_leaf_spot__8f7043f7-a79e-4c9b-86d2-80b032b659b6_JR_Sept.L.S_2684.jpg,0.380035400390625,0.4619770336465109,0.6855212522469851,0.300370529984833
large_diseased_regions,287,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/e7206ec6-3690-4f86-8008-d5898aa8beb3___Com.G_SpM_FL 8583.JPG,selected_dataset/large_diseased_regions/287__Tomato_Spider_mites_Two_spotted_spider_mite__e7206ec6-3690-4f86-8008-d5898aa8beb3_Com.G_SpM_FL_8583.jpg,0.37921142578125,0.5597135039433446,0.6899593726732797,0.12939333169722683
large_diseased_regions,288,Tomato__Target_Spot,Tomato__Target_Spot/31dff38a-b7d1-47b7-af46-2dcef29f4e0e___Com.G_TgS_FL 1077.JPG,selected_dataset/large_diseased_regions/288__Tomato_Target_Spot__31dff38a-b7d1-47b7-af46-2dcef29f4e0e_Com.G_TgS_FL_1077.jpg,0.450653076171875,0.3651384844585901,0.7852060419514464,0.3014730405284012
large_diseased_regions,289,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/8642e4ee-a903-4bfd-a774-f3d42b871dd0___YLCV_GCREC 5384.JPG,selected_dataset/large_diseased_regions/289__Tomato_Tomato_YellowLeaf_Curl_Virus__8642e4ee-a903-4bfd-a774-f3d42b871dd0_YLCV_GCREC_5384.jpg,0.42437744140625,0.7167409751186539,0.39829075024513233,0.1348134341725455
large_diseased_regions,290,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/75c566a5-8c20-4294-8138-4f06a3c2df7c___PSU_CG 2158.JPG,selected_dataset/large_diseased_regions/290__Tomato_Tomato_mosaic_virus__75c566a5-8c20-4294-8138-4f06a3c2df7c_PSU_CG_2158.jpg,0.3327789306640625,0.3622357742216516,0.432797344876194,0.20236619926088723
large_diseased_regions,291,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/0d524d59-fb02-481b-9034-64f1de0da914___NREC_B.Spot 9060.JPG,selected_dataset/large_diseased_regions/291__Pepper_bell_Bacterial_spot__0d524d59-fb02-481b-9034-64f1de0da914_NREC_B.Spot_9060.jpg,0.46942138671875,0.4326810557794825,0.6333590026969318,0.12577548927352594
large_diseased_regions,292,Potato___Late_blight,Potato___Late_blight/2577b25b-c0ac-442b-8093-42e6490bad1e___RS_LB 4319.JPG,selected_dataset/large_diseased_regions/292__Potato_Late_blight__2577b25b-c0ac-442b-8093-42e6490bad1e_RS_LB_4319.jpg,0.37811279296875,0.3480629539951574,0.770831859156563,0.11605232929782883
large_diseased_regions,293,Tomato_Bacterial_spot,Tomato_Bacterial_spot/1eb09166-61e7-4816-9a48-4d7afaa25a86___GCREC_Bact.Sp 3310.JPG,selected_dataset/large_diseased_regions/293__Tomato_Bacterial_spot__1eb09166-61e7-4816-9a48-4d7afaa25a86_GCREC_Bact.Sp_3310.jpg,0.528045654296875,0.777177368086459,0.22653030296933002,0.09754051703254038
large_diseased_regions,294,Tomato_Early_blight,Tomato_Early_blight/5b71fe03-84fc-4866-9bf8-e557ce918c6e___RS_Erly.B 9580.JPG,selected_dataset/large_diseased_regions/294__Tomato_Early_blight__5b71fe03-84fc-4866-9bf8-e557ce918c6e_RS_Erly.B_9580.jpg,0.4753265380859375,0.7444704824885237,0.6093364138056662,0.2909625671266952
large_diseased_regions,295,Tomato_Late_blight,Tomato_Late_blight/a59f35a2-f548-4e6f-8784-c106af003c33___GHLB_PS Leaf 25.1 Day 16.jpg,selected_dataset/large_diseased_regions/295__Tomato_Late_blight__a59f35a2-f548-4e6f-8784-c106af003c33_GHLB_PS_Leaf_25.1_Day_16.jpg,0.1887664794921875,0.7946002748363107,0.0,0.2786618955015103
large_diseased_regions,296,Tomato_Leaf_Mold,Tomato_Leaf_Mold/361dc151-4e5f-498a-8813-98c9e0ec806d___Crnl_L.Mold 6999.JPG,selected_dataset/large_diseased_regions/296__Tomato_Leaf_Mold__361dc151-4e5f-498a-8813-98c9e0ec806d_Crnl_L.Mold_6999.jpg,0.337646484375,0.5113430947216197,0.2215802860624645,0.13875003289724008
large_diseased_regions,297,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/41dadfd3-6e73-4057-b909-5512dfe64631___JR_Sept.L.S 8544.JPG,selected_dataset/large_diseased_regions/297__Tomato_Septoria_leaf_spot__41dadfd3-6e73-4057-b909-5512dfe64631_JR_Sept.L.S_8544.jpg,0.391265869140625,0.5416894158021995,0.6149722255582736,0.1783278835871826
large_diseased_regions,298,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/86508eec-6019-4504-a97e-285e5e910dc7___Com.G_SpM_FL 8723.JPG,selected_dataset/large_diseased_regions/298__Tomato_Spider_mites_Two_spotted_spider_mite__86508eec-6019-4504-a97e-285e5e910dc7_Com.G_SpM_FL_8723.jpg,0.3885955810546875,0.5672831507441002,0.7385602765546011,0.1340283404042691
large_diseased_regions,299,Tomato__Target_Spot,Tomato__Target_Spot/002213fb-b620-4593-b9ac-6a6cc119b100___Com.G_TgS_FL 8360.JPG,selected_dataset/large_diseased_regions/299__Tomato_Target_Spot__002213fb-b620-4593-b9ac-6a6cc119b100_Com.G_TgS_FL_8360.jpg,0.4078521728515625,0.3134797411051667,0.7432968148866965,0.11505483030118904
large_diseased_regions,300,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/43942641-100d-409a-a349-99175f84c629___YLCV_NREC 2938.JPG,selected_dataset/large_diseased_regions/300__Tomato_Tomato_YellowLeaf_Curl_Virus__43942641-100d-409a-a349-99175f84c629_YLCV_NREC_2938.jpg,0.3973846435546875,0.7144338209883654,0.5643667986011321,0.17513609972095107
simple_backgrounds,1,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/0c1eb1fd-9e3a-4396-81bc-7d1d3eccc5ed___JR_B.Spot 3369.JPG,selected_dataset/simple_backgrounds/001__Pepper_bell_Bacterial_spot__0c1eb1fd-9e3a-4396-81bc-7d1d3eccc5ed_JR_B.Spot_3369.jpg,0.6399688720703125,0.07334112205240695,0.07691668681705595,0.3574480998116285
simple_backgrounds,2,Pepper__bell___healthy,Pepper__bell___healthy/e82c0356-bcb1-4d19-9ce2-a9b9bf9ccb16___JR_HL 8668.JPG,selected_dataset/simple_backgrounds/002__Pepper_bell_healthy__e82c0356-bcb1-4d19-9ce2-a9b9bf9ccb16_JR_HL_8668.jpg,0.542083740234375,0.0,0.08800993232396628,0.23425079611036193
simple_backgrounds,3,Potato___Early_blight,Potato___Early_blight/b09e0cba-0564-4dde-a90d-3c0d90d6336e___RS_Early.B 7776.JPG,selected_dataset/simple_backgrounds/003__Potato_Early_blight__b09e0cba-0564-4dde-a90d-3c0d90d6336e_RS_Early.B_7776.jpg,0.399566650390625,0.09780035133277323,0.41125053369648407,0.07981635339733827
simple_backgrounds,4,Potato___Late_blight,Potato___Late_blight/87681326-2843-4e63-9042-602b08a98a66___RS_LB 4145.JPG,selected_dataset/simple_backgrounds/004__Potato_Late_blight__87681326-2843-4e63-9042-602b08a98a66_RS_LB_4145.jpg,0.3519134521484375,0.13098903004812903,0.05832486768408711,0.10571067931700294
simple_backgrounds,5,Potato___healthy,Potato___healthy/2d98cbc8-cbe6-423c-b2ab-3f7f8bcea5d5___RS_HL 1945.JPG,selected_dataset/simple_backgrounds/005__Potato_healthy__2d98cbc8-cbe6-423c-b2ab-3f7f8bcea5d5_RS_HL_1945.jpg,0.49432373046875,0.0074391900234596865,0.12407541886911803,0.07736083723337019
simple_backgrounds,6,Tomato_Bacterial_spot,Tomato_Bacterial_spot/06d99389-13fd-4fd1-8734-eb82ea657ce3___UF.GRC_BS_Lab Leaf 8896.JPG,selected_dataset/simple_backgrounds/006__Tomato_Bacterial_spot__06d99389-13fd-4fd1-8734-eb82ea657ce3_UF.GRC_BS_Lab_Leaf_8896.jpg,0.3954620361328125,0.10958058417255083,0.005003050588707446,0.10975178200753428
simple_backgrounds,7,Tomato_Early_blight,Tomato_Early_blight/3726eff6-547d-411e-bc00-f8b533d067e3___RS_Erly.B 6494.JPG,selected_dataset/simple_backgrounds/007__Tomato_Early_blight__3726eff6-547d-411e-bc00-f8b533d067e3_RS_Erly.B_6494.jpg,0.4166259765625,0.6922428948139466,0.07242769442221972,0.3056333982006322
simple_backgrounds,8,Tomato_Late_blight,Tomato_Late_blight/037c55c7-6e33-4b8d-af05-4d555f4e658e___GHLB_PS Leaf 42.1 Day 18.jpg,selected_dataset/simple_backgrounds/008__Tomato_Late_blight__037c55c7-6e33-4b8d-af05-4d555f4e658e_GHLB_PS_Leaf_42.1_Day_18.jpg,0.2475433349609375,0.12815139000184922,0.0,0.15429776528384284
simple_backgrounds,9,Tomato_Leaf_Mold,Tomato_Leaf_Mold/e40da81e-07e7-4914-af0d-461a2b1a10ec___Crnl_L.Mold 7101.JPG,selected_dataset/simple_backgrounds/009__Tomato_Leaf_Mold__e40da81e-07e7-4914-af0d-461a2b1a10ec_Crnl_L.Mold_7101.jpg,0.379364013671875,0.25665674523369,0.016748917437262173,0.6690960649227746
simple_backgrounds,10,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/80857534-e2f2-4ba1-9beb-e4d6619f80eb___Matt.S_CG 1238.JPG,selected_dataset/simple_backgrounds/010__Tomato_Septoria_leaf_spot__80857534-e2f2-4ba1-9beb-e4d6619f80eb_Matt.S_CG_1238.jpg,0.470184326171875,0.07376517167521257,0.0007995799477606625,0.33222402594437794
simple_backgrounds,11,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/85247ca8-8c30-4c83-9315-0755cd4be8c2___Com.G_SpM_FL 9503.JPG,selected_dataset/simple_backgrounds/011__Tomato_Spider_mites_Two_spotted_spider_mite__85247ca8-8c30-4c83-9315-0755cd4be8c2_Com.G_SpM_FL_9503.jpg,0.28326416015625,0.04325576384399914,0.16325759593452455,0.09165437982111589
simple_backgrounds,12,Tomato__Target_Spot,Tomato__Target_Spot/988132c4-574d-471e-9c51-d9b14ab2e45e___Com.G_TgS_FL 9909.JPG,selected_dataset/simple_backgrounds/012__Tomato_Target_Spot__988132c4-574d-471e-9c51-d9b14ab2e45e_Com.G_TgS_FL_9909.jpg,0.372344970703125,0.24641422834193918,0.1590095867764515,0.12525058403797648
simple_backgrounds,13,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/01fa2c83-fffb-4aad-a456-e991aeb93f3e___UF.GRC_YLCV_Lab 02154.JPG,selected_dataset/simple_backgrounds/013__Tomato_Tomato_YellowLeaf_Curl_Virus__01fa2c83-fffb-4aad-a456-e991aeb93f3e_UF.GRC_YLCV_Lab_02154.jpg,0.3294677734375,0.09193219711004076,0.0,0.11317591331859461
simple_backgrounds,14,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/f5d2043f-a274-431f-accc-1a3e1a7df172___PSU_CG 2400.JPG,selected_dataset/simple_backgrounds/014__Tomato_Tomato_mosaic_virus__f5d2043f-a274-431f-accc-1a3e1a7df172_PSU_CG_2400.jpg,0.3147430419921875,0.3490085809860862,0.08779653940597237,0.6797211207703063
simple_backgrounds,15,Tomato_healthy,Tomato_healthy/9a5d3900-8707-4088-8ec0-1fad45d8bd11___GH_HL Leaf 339.JPG,selected_dataset/simple_backgrounds/015__Tomato_healthy__9a5d3900-8707-4088-8ec0-1fad45d8bd11_GH_HL_Leaf_339.jpg,0.3647918701171875,0.010791818295896599,0.16960301910104295,0.0730470013670749
simple_backgrounds,16,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/447735c7-b650-4ef6-a53b-8fb661470de3___JR_B.Spot 3370.JPG,selected_dataset/simple_backgrounds/016__Pepper_bell_Bacterial_spot__447735c7-b650-4ef6-a53b-8fb661470de3_JR_B.Spot_3370.jpg,0.6017913818359375,0.03194807170567205,0.08646707576573374,0.45892496195493476
