source_class,source_file_name,source_relative_path,assigned_categories,image_width,image_height,is_healthy_class,leaf_area_ratio,leaf_component_count,largest_leaf_component_ratio,leaf_bbox_fill_ratio,disease_ratio,largest_disease_component_ratio,disease_component_count,background_color_std,background_edge_density,background_entropy,background_complexity_score,simple_background_score,border_touch_ratio,convexity_defect_score,bbox_fill_ratio,occlusion_score,healthy_score,small_disease_score,large_disease_score,multiple_leaves_score
Tomato_Septoria_leaf_spot,ac451373-bee8-4c45-b6f8-86c4031062e7___Matt.S_CG 7501.JPG,Tomato_Septoria_leaf_spot/ac451373-bee8-4c45-b6f8-86c4031062e7___Matt.S_CG 7501.JPG,,256,256,False,0.405548095703125,1,0.405548095703125,0.43155588624338626,0.013545037248852435,0.008465648280532772,2,48.290496826171875,0.28715539812105345,7.258187744322793,0.8209920540660363,0.17900794593396374,0.35,0.27907137332891396,0.43155588624338626,0.36886380341644265,0.42483270008916035,0.5257506208142073,0.012021220558356534,1.1013870239257812
Tomato_Septoria_leaf_spot,ac69040d-afbe-4ce7-a69c-49e755822981___Matt.S_CG 7815.JPG,Tomato_Septoria_leaf_spot/ac69040d-afbe-4ce7-a69c-49e755822981___Matt.S_CG 7815.JPG,,256,256,False,0.4282379150390625,1,0.4282379150390625,0.5598839535814326,0.08868697666132193,0.0174594690896134,7,43.359134674072266,0.1911878519388327,6.736113004811172,0.6163517937995835,0.3836482062004165,0.0,0.1298141957552671,0.5598839535814326,0.13345817779805697,0.5005389937368874,1.421883722311301,0.06731872438980936,1.1070594787597656
Tomato_Septoria_leaf_spot,ac96d4d4-4eb0-4ed8-9954-b38306e120cf___Matt.S_CG 2749.JPG,Tomato_Septoria_leaf_spot/ac96d4d4-4eb0-4ed8-9954-b38306e120cf___Matt.S_CG 2749.JPG,,256,256,False,0.45733642578125,1,0.45733642578125,0.5557055030739241,0.07493660750033364,0.03216335246229814,4,31.104591369628906,0.2341975030930154,6.336189079584063,0.5259748211074766,0.4740251788925234,0.0,0.1676703022136129,0.5557055030739241,0.1475435051599797,0.5320391423985149,1.351056541661106,0.062104630988922986,1.1143341064453125
Tomato_Septoria_leaf_spot,acad88d8-7497-4067-abba-8171911fb6c1___JR_Sept.L.S 8448.JPG,Tomato_Septoria_leaf_spot/acad88d8-7497-4067-abba-8171911fb6c1___JR_Sept.L.S 8448.JPG,,256,256,False,0.31146240234375,1,0.31146240234375,0.5102857142857142,0.15265530080344894,0.06868508720360572,4,17.72905731201172,0.29285967556067727,6.174923038269979,0.4786426083327331,0.5213573916672669,0.35,0.2088632515651455,0.5102857142857142,0.3285449951906581,0.4567354578792246,0.055744986609184255,0.12746423672349597,1.0778656005859375
Tomato_Septoria_leaf_spot,acb8c617-8f07-44b5-95bc-74c11726ace7___JR_Sept.L.S 2660.JPG,Tomato_Septoria_leaf_spot/acb8c617-8f07-44b5-95bc-74c11726ace7___JR_Sept.L.S 2660.JPG,,256,256,False,0.3960113525390625,1,0.3960113525390625,0.48911465892597966,0.12114206450121373,0.08469155781605209,5,35.00166320800781,0.08190384761134831,6.060850579201203,0.3544172136821744,0.6455827863178256,0.35,0.1559868843815393,0.48911465892597966,0.3142724777483428,0.5174861241875168,0.7309655916464377,0.11020691249566524,1.0990028381347656
Tomato_Septoria_leaf_spot,ad006c78-964b-4884-baaf-86719b74099f___Matt.S_CG 1223.JPG,Tomato_Septoria_leaf_spot/ad006c78-964b-4884-baaf-86719b74099f___Matt.S_CG 1223.JPG,,256,256,False,0.4674224853515625,1,0.4674224853515625,0.5893680052666228,0.09476708125224431,0.034701139294225185,9,25.425573348999023,0.12706644128011918,6.230309632188206,0.3644007493955348,0.6355992506044652,0.0,0.2323783824679091,0.5893680052666228,0.16345883281044363,0.5753252617205274,1.320548645795928,0.07674729866483856,1.1168556213378906
Tomato_Septoria_leaf_spot,adb55578-5e78-4544-8415-baa2960871c4___Keller.St_CG 2026.JPG,Tomato_Septoria_leaf_spot/adb55578-5e78-4544-8415-baa2960871c4___Keller.St_CG 2026.JPG,,256,256,False,0.350830078125,1,0.350830078125,0.6323859386686612,0.0587160751565762,0.03588204592901879,2,13.794906616210938,0.06445092139902218,5.689167834324226,0.1489420518241514,0.8510579481758486,0.0,0.13245800714448586,0.6323859386686612,0.11988311476683781,0.5803100019429274,1.2786012526096033,0.05186586638830897,1.08770751953125
Tomato_Septoria_leaf_spot,adc5ed07-d23a-433f-9cc9-2fd666efb8d0___Keller.St_CG 1868.JPG,Tomato_Septoria_leaf_spot/adc5ed07-d23a-433f-9cc9-2fd666efb8d0___Keller.St_CG 1868.JPG,,256,256,False,0.328399658203125,1,0.3156585693359375,0.5389819245082403,0.05510640275067373,0.03480159836446427,3,15.66161823272705,0.037601672195210614,5.8905241307862735,0.161795851713063,0.838204148286937,0.1725808806935096,0.22055431690628124,0.5389819245082403,0.24705902232762972,0.5446555167007864,1.368440045844562,0.04901496143481089,1.0789146423339844
Tomato_Septoria_leaf_spot,ade7f196-3468-401a-863e-8e9c026c213b___Matt.S_CG 6516.JPG,Tomato_Septoria_leaf_spot/ade7f196-3468-401a-863e-8e9c026c213b___Matt.S_CG 6516.JPG,,256,256,False,0.4728851318359375,1,0.4728851318359375,0.5635771100309324,0.0,0.0,0,33.609527587890625,0.029960920538428137,6.658509392756853,0.37721109453105295,0.622788905468947,0.35,0.11491195095856344,0.5635771100309324,0.2850037608293107,0.5782503679276944,0.0,0.0,1.1182212829589844
Tomato_Septoria_leaf_spot,adf85c8b-07e2-4f8c-a04a-8a71094b97e6___Matt.S_CG 7530.JPG,Tomato_Septoria_leaf_spot/adf85c8b-07e2-4f8c-a04a-8a71094b97e6___Matt.S_CG 7530.JPG,,256,256,False,0.44879150390625,1,0.44879150390625,0.5055414792216074,0.053719570243438056,0.008737930096559227,9,65.46206665039062,0.19513342929908095,7.219483818010282,0.829501950145069,0.170498049854931,0.35,0.17601944065963393,0.5055414792216074,0.3179985083865504,0.45706919950985675,1.7953261707239676,0.0402250781993744,1.1121978759765625
Tomato_Septoria_leaf_spot,ae6a7d48-2026-4e14-b16d-1e0302f39328___Matt.S_CG 2591.JPG,Tomato_Septoria_leaf_spot/ae6a7d48-2026-4e14-b16d-1e0302f39328___Matt.S_CG 2591.JPG,,256,256,False,0.50286865234375,1,0.50286865234375,0.6164168370050723,0.04451389731763564,0.020451511105716712,4,34.09560775756836,0.2612952731737262,6.540426939080737,0.6019956465209187,0.39800435347908125,0.0,0.11494877578195062,0.6164168370050723,0.11694870412266825,0.5555445837700083,1.3418982886272608,0.03729518145405996,1.1257171630859375
Tomato_Septoria_leaf_spot,ae8c423f-0b96-4974-8f49-bda27b74b55d___Matt.S_CG 1489.JPG,Tomato_Septoria_leaf_spot/ae8c423f-0b96-4974-8f49-bda27b74b55d___Matt.S_CG 1489.JPG,,256,256,False,0.41119384765625,1,0.41119384765625,0.5125480056275904,0.04783286329226659,0.016216416802731184,4,37.591854095458984,0.08147610656162538,5.917644265428981,0.3499937632488139,0.6500062367511861,0.35,0.15041598386486832,0.5125480056275904,0.3076359932271858,0.5383921938732207,1.3972143882044432,0.038347929345405964,1.1027984619140625
Tomato_Septoria_leaf_spot,aec36f3c-a242-4d70-a0cf-3dafd9924452___Matt.S_CG 2456.JPG,Tomato_Septoria_leaf_spot/aec36f3c-a242-4d70-a0cf-3dafd9924452___Matt.S_CG 2456.JPG,,256,256,False,0.409759521484375,1,0.409759521484375,0.5300360432519022,0.04517017948908915,0.03005138899232889,3,32.42158508300781,0.2631197973217517,6.525674332628195,0.5911567551260416,0.4088432448739584,0.0,0.1571405827097596,0.5300360432519022,0.14899199529803542,0.49415242650682706,1.2028363248181524,0.04063454234006107,1.1024398803710938
Tomato_Septoria_leaf_spot,aecb29a8-4d9f-4503-a2b1-906551b8ec76___Matt.S_CG 7448.JPG,Tomato_Septoria_leaf_spot/aecb29a8-4d9f-4503-a2b1-906551b8ec76___Matt.S_CG 7448.JPG,,256,256,False,0.4889678955078125,1,0.4889678955078125,0.618875376373519,0.007895147448899985,0.004275237946637541,2,53.32426071166992,0.19485832014571078,7.136662953634408,0.7404297063240498,0.2595702936759502,0.35,0.10549369807268416,0.618875376373519,0.2706477190507357,0.5258789410621955,0.43158579081499976,0.0068091745982212515,1.1222419738769531
Tomato_Septoria_leaf_spot,aed8e4ba-1ea2-4258-86d1-621bb13dd029___JR_Sept.L.S 2456.JPG,Tomato_Septoria_leaf_spot/aed8e4ba-1ea2-4258-86d1-621bb13dd029___JR_Sept.L.S 2456.JPG,,256,256,False,0.392578125,1,0.392578125,0.5304325955734407,0.3962220149253731,0.25404228855721395,5,33.4866943359375,0.10306973472668811,6.439086064717156,0.42054162114620164,0.5794583788537984,0.35,0.19190242033335458,0.5304325955734407,0.31857932800198596,0.4855377794215826,-3.853700248756219,0.35356809701492536,1.09814453125
Tomato_Septoria_leaf_spot,aef1351a-7949-4ab8-bc46-3a6522535f8a___JR_Sept.L.S 8450.JPG,Tomato_Septoria_leaf_spot/aef1351a-7949-4ab8-bc46-3a6522535f8a___JR_Sept.L.S 8450.JPG,large_diseased_regions,256,256,False,0.2389373779296875,1,0.2311248779296875,0.49057575959045274,0.4539881218468612,0.44721885177852994,2,15.014850616455078,0.21797622150490206,5.880762422683194,0.34228867246712513,0.6577113275328749,0.2919361754536414,0.2474502804691484,0.49057575959045274,0.31986372520025,0.4163092132878614,-5.266468697447688,0.4519573408263618,1.0577812194824219
Tomato_Septoria_leaf_spot,af0f0510-1054-413d-b539-11e1bcf48339___Matt.S_CG 1437.JPG,Tomato_Septoria_leaf_spot/af0f0510-1054-413d-b539-11e1bcf48339___Matt.S_CG 1437.JPG,,256,256,False,0.501983642578125,1,0.501983642578125,0.5949224749506327,0.01766064806371208,0.010973311447504408,2,39.84823989868164,0.19802071205343463,6.429618636583903,0.5574455793348774,0.4425544206651226,0.35,0.10207939508506614,0.5949224749506327,0.27424329328964664,0.5613680772244678,0.5943441343952014,0.015654447078849776,1.1254959106445312
Tomato_Septoria_leaf_spot,af153da7-b5bb-48a2-a606-2788b2fca28a___Matt.S_CG 2558.JPG,Tomato_Septoria_leaf_spot/af153da7-b5bb-48a2-a606-2788b2fca28a___Matt.S_CG 2558.JPG,,256,256,False,0.4547271728515625,1,0.4547271728515625,0.5404743561523222,0.1046944733398208,0.0387235327673568,8,29.361083984375,0.21217293969497691,6.450550993107393,0.5085064518015006,0.49149354819849944,0.0,0.16905440085732815,0.5404743561523222,0.15107416906960042,0.5275750791270015,1.1550921110029864,0.08490319116808161,1.1136817932128906
Tomato_Septoria_leaf_spot,af1e0a25-54f6-46de-bf77-666952e4bebc___Matt.S_CG 2604.JPG,Tomato_Septoria_leaf_spot/af1e0a25-54f6-46de-bf77-666952e4bebc___Matt.S_CG 2604.JPG,,256,256,False,0.4620208740234375,1,0.4620208740234375,0.544672880116959,0.026321873245483667,0.022127547144885896,2,28.520484924316406,0.1605638596590748,6.088556545290582,0.3983662492988994,0.6016337507011006,0.0,0.18202651151302252,0.544672880116959,0.15477470300616608,0.5617721761554584,0.7386978874247279,0.025063575415304334,1.1155052185058594
Tomato_Septoria_leaf_spot,af4c2153-c15e-4310-b8b8-8aec82606bb7___JR_Sept.L.S 2581.JPG,Tomato_Septoria_leaf_spot/af4c2153-c15e-4310-b8b8-8aec82606bb7___JR_Sept.L.S 2581.JPG,,256,256,False,0.38763427734375,1,0.38763427734375,0.49281184765055736,0.30345614863800974,0.23012124074948828,4,41.44847869873047,0.17260540217282966,7.0743958809031025,0.6332872547405887,0.36671274525941133,0.0,0.1178948481590496,0.49281184765055736,0.1427008273255559,0.44063532090540813,-2.457602477300162,0.2814556762714533,1.0969085693359375
Tomato_Septoria_leaf_spot,af7fb316-b07c-4ff1-a724-72149184defb___Matt.S_CG 5981.JPG,Tomato_Septoria_leaf_spot/af7fb316-b07c-4ff1-a724-72149184defb___Matt.S_CG 5981.JPG,,256,256,False,0.4085540771484375,1,0.4085540771484375,0.5448588709677419,0.08997198879551821,0.01934640522875817,7,29.342437744140625,0.179794122958644,6.749326067782193,0.5175855180579534,0.4824144819420466,0.0,0.18645655746517376,0.5448588709677419,0.15628802091926244,0.50754974996759,1.4004668534080298,0.0687843137254902,1.1021385192871094
Tomato_Septoria_leaf_spot,af9854ba-74f8-4e12-a24a-dd166484ff6b___Matt.S_CG 0696.JPG,Tomato_Septoria_leaf_spot/af9854ba-74f8-4e12-a24a-dd166484ff6b___Matt.S_CG 0696.JPG,multiple_leaves,256,256,False,0.3757171630859375,2,0.3284149169921875,0.6016327227215837,0.0,0.0,0,21.861520767211914,0.02947718329137438,6.259231625457179,0.24529240628770288,0.7547075937122971,1.0,0.17457901617592542,0.6016327227215837,0.5907761111172571,0.5704224228115272,0.0,0.0,2.082103729248047
Tomato_Septoria_leaf_spot,af99c5cd-5368-4d0e-9a34-daa6ec616d80___Matt.S_CG 6120.JPG,Tomato_Septoria_leaf_spot/af99c5cd-5368-4d0e-9a34-daa6ec616d80___Matt.S_CG 6120.JPG,,256,256,False,0.3948516845703125,1,0.3948516845703125,0.5137005649717514,0.009429222862001005,0.009429222862001005,1,29.452001571655273,0.07365289089487884,6.298779981372842,0.34462202692249966,0.6553779730775003,0.0,0.18481636835195803,0.5137005649717514,0.16194561592883502,0.5362410716288785,0.3071537143666835,0.009429222862001005,1.0987129211425781
Tomato_Septoria_leaf_spot,afc72d10-1f6f-4e76-9c71-b1dccf0022f3___Matt.S_CG 6283.JPG,Tomato_Septoria_leaf_spot/afc72d10-1f6f-4e76-9c71-b1dccf0022f3___Matt.S_CG 6283.JPG,,256,256,False,0.528106689453125,1,0.528106689453125,0.638990483299123,0.07246460560531638,0.046951748049696616,4,17.59160041809082,0.03948134255965854,5.687662637866278,0.14706173694162517,0.8529382630583748,0.35,0.0552605079111087,0.638990483299123,0.24904308110906345,0.6607368231298304,1.392256573244727,0.06481074833863046,1.1320266723632812
Tomato_Septoria_leaf_spot,afce59f4-80da-4337-af46-09e309fd7469___Matt.S_CG 6825.JPG,Tomato_Septoria_leaf_spot/afce59f4-80da-4337-af46-09e309fd7469___Matt.S_CG 6825.JPG,,256,256,False,0.39837646484375,1,0.39837646484375,0.5662692924103713,0.20246667688064962,0.13271794086103877,6,28.168107986450195,0.19907172567718373,6.187045698840346,0.44987455029048073,0.5501254497095193,0.35,0.14563010318156977,0.5662692924103713,0.2952166776314752,0.5106151545361193,-0.4744446146774939,0.18154205607476637,1.0995941162109375
Tomato_Septoria_leaf_spot,afe0abc2-6168-4d8c-9b47-3eb99644c0b6___Matt.S_CG 7782.JPG,Tomato_Septoria_leaf_spot/afe0abc2-6168-4d8c-9b47-3eb99644c0b6___Matt.S_CG 7782.JPG,,256,256,False,0.4068450927734375,1,0.4068450927734375,0.4648544171365748,0.13074297715935942,0.021565465251472078,10,46.03329849243164,0.24574897743935378,6.900593414364401,0.7130142460115917,0.2869857539884083,0.0,0.26124755181693926,0.4648544171365748,0.1984657597086138,0.4436167491139363,0.7209503806773427,0.09798972358699322,1.1017112731933594
Tomato_Septoria_leaf_spot,afe64b64-8d22-4a85-86eb-f6963418a31c___Matt.S_CG 7833.JPG,Tomato_Septoria_leaf_spot/afe64b64-8d22-4a85-86eb-f6963418a31c___Matt.S_CG 7833.JPG,,256,256,False,0.48614501953125,1,0.48614501953125,0.551928757296575,0.10232266164469554,0.04664155681104833,6,46.04109191894531,0.13404204774913886,6.46462080844287,0.535743532294057,0.464256467705943,0.35,0.2186018146290465,0.551928757296575,0.3236248836608513,0.5393664754899253,1.1946223059217407,0.08561833019460137,1.1215362548828125
Tomato_Septoria_leaf_spot,b018d1a5-ff83-4585-9461-ad60bf24b985___Keller.St_CG 1875.JPG,Tomato_Septoria_leaf_spot/b018d1a5-ff83-4585-9461-ad60bf24b985___Keller.St_CG 1875.JPG,,256,256,False,0.3694000244140625,1,0.3694000244140625,0.6617888212568442,0.09558428683547442,0.06873476806146474,3,12.265583992004395,0.03549737459772062,5.545096561350538,0.08885390700517293,0.9111460929948271,0.0,0.11186333202782595,0.6617888212568442,0.10679440195837023,0.6043480062159572,0.856928552742093,0.0875294312032715,1.0923500061035156
Tomato_Septoria_leaf_spot,b023b89b-4115-4c7d-9ae1-02a1201c7ff3___Matt.S_CG 6223.JPG,Tomato_Septoria_leaf_spot/b023b89b-4115-4c7d-9ae1-02a1201c7ff3___Matt.S_CG 6223.JPG,,256,256,False,0.55352783203125,1,0.55352783203125,0.6369742679680568,0.023183371926342487,0.023183371926342487,1,26.5213680267334,0.015584415584415584,6.213875767732523,0.25405819223388015,0.7459418077661198,0.35,0.07790422853619694,0.6369742679680568,0.2573716263940576,0.6552011157666665,0.5363895321057081,0.023183371926342487,1.1383819580078125
Tomato_Septoria_leaf_spot,b029df2d-8ca4-40e4-98d3-72432599d4a2___Matt.S_CG 6306.JPG,Tomato_Septoria_leaf_spot/b029df2d-8ca4-40e4-98d3-72432599d4a2___Matt.S_CG 6306.JPG,,256,256,False,0.461029052734375,1,0.461029052734375,0.587886476280387,0.13814787846693585,0.13046931885880717,3,32.210113525390625,0.062312439839193705,6.4457439940892485,0.37136849164994584,0.6286315083500542,0.0,0.17117029683752272,0.587886476280387,0.14233230863705554,0.5663462066238828,0.1475353588844024,0.13584431058449725,1.1152572631835938
Tomato_Septoria_leaf_spot,b0322c6b-7ce4-4ec5-b10c-d92bc4f8133e___Matt.S_CG 0868.JPG,Tomato_Septoria_leaf_spot/b0322c6b-7ce4-4ec5-b10c-d92bc4f8133e___Matt.S_CG 0868.JPG,,256,256,False,0.48419189453125,1,0.48419189453125,0.6454708132790324,0.039676036808269255,0.015347283499306693,6,13.002360343933105,0.03588332741687374,5.400454418809305,0.07330948833516011,0.9266905116648398,0.0,0.0706596579551344,0.6454708132790324,0.09563671762849056,0.6606245545109616,1.561267280137821,0.03237741081558049,1.1210479736328125
Tomato_Septoria_leaf_spot,b03fbf6b-8b68-4627-a001-0b81de1be427___JR_Sept.L.S 2503.JPG,Tomato_Septoria_leaf_spot/b03fbf6b-8b68-4627-a001-0b81de1be427___JR_Sept.L.S 2503.JPG,,256,256,False,0.410369873046875,1,0.410369873046875,0.6505282555282556,0.12738900870082545,0.08760318286606678,5,51.32014083862305,0.2926090782050618,7.200811054320932,0.8376532826384483,0.1623467173615517,0.0,0.1251197832336517,0.6505282555282556,0.113686273026127,0.46702894935538547,0.6268498549862425,0.11545326095039785,1.1025924682617188
Tomato_Septoria_leaf_spot,b045a516-1a28-4e04-b146-d1f55e7ed559___Matt.S_CG 0966.JPG,Tomato_Septoria_leaf_spot/b045a516-1a28-4e04-b146-d1f55e7ed559___Matt.S_CG 0966.JPG,,256,256,False,0.5157318115234375,1,0.5157318115234375,0.6264410910113413,0.09574247758809432,0.0283736205213172,7,33.52596664428711,0.034596842801777106,6.295797629024497,0.32976505804965484,0.6702349419503452,0.0,0.09594470295422575,0.6264410910113413,0.10829242783171075,0.6131623285696418,1.304292040198428,0.07553182046806117,1.1289329528808594
Tomato_Septoria_leaf_spot,b04e656c-6443-4fb8-bd50-fc8a67d6cb13___Keller.St_CG 1865.JPG,Tomato_Septoria_leaf_spot/b04e656c-6443-4fb8-bd50-fc8a67d6cb13___Keller.St_CG 1865.JPG,,256,256,False,0.365386962890625,1,0.355072021484375,0.5056775085887655,0.029107157771652886,0.015242629249143907,3,22.799169540405273,0.053017552296225054,6.453938846721116,0.3032632408297129,0.6967367591702871,0.6622042452661344,0.3256128763536832,0.5056775085887655,0.5108209153757965,0.5272801465048648,0.9351192961942147,0.024947799214900188,1.0887680053710938
Tomato_Septoria_leaf_spot,b0539521-3239-49a2-8099-2a22eabec37d___Matt.S_CG 1661.JPG,Tomato_Septoria_leaf_spot/b0539521-3239-49a2-8099-2a22eabec37d___Matt.S_CG 1661.JPG,,256,256,False,0.345611572265625,1,0.345611572265625,0.4747668850806452,0.1563355408388521,0.044547461368653424,6,17.776700973510742,0.18735717949913724,6.061577987549024,0.3540052301393373,0.6459947698606627,0.35,0.22939391873466053,0.4747668850806452,0.3428344945410021,0.4877823286779399,0.29440765268579816,0.12279911699779249,1.0864028930664062
Tomato_Septoria_leaf_spot,b06560a7-6ad1-438a-8ea2-badfe58a5f1e___Matt.S_CG 1250.JPG,Tomato_Septoria_leaf_spot/b06560a7-6ad1-438a-8ea2-badfe58a5f1e___Matt.S_CG 1250.JPG,,256,256,False,0.5273284912109375,1,0.5273284912109375,0.6223394578861197,0.005266356086692323,0.005266356086692323,1,24.763160705566406,0.1593440294411983,6.494513690329464,0.4311373692906557,0.5688626307093443,0.0,0.05704323378216347,0.6223394578861197,0.09549724024653329,0.6061285760496514,0.23777260144487197,0.005266356086692323,1.1318321228027344
Tomato_Septoria_leaf_spot,b06c3d4e-04cf-4eff-82fa-4553264a21e0___JR_Sept.L.S 2615.JPG,Tomato_Septoria_leaf_spot/b06c3d4e-04cf-4eff-82fa-4553264a21e0___JR_Sept.L.S 2615.JPG,,256,256,False,0.409454345703125,1,0.409454345703125,0.564795918367347,0.044346724304986214,0.0252664530073787,3,20.922426223754883,0.03074776497338639,5.38551548003266,0.11611818678021557,0.8838818132197844,0.35,0.10920368818105619,0.564795918367347,0.28276210718990025,0.5977951253717013,1.1891120717497703,0.038622642915703956,1.1023635864257812
Tomato_Septoria_leaf_spot,b09cc616-1774-4fd0-8d00-c4967daa0e71___JR_Sept.L.S 2698.JPG,Tomato_Septoria_leaf_spot/b09cc616-1774-4fd0-8d00-c4967daa0e71___JR_Sept.L.S 2698.JPG,,256,256,False,0.37445068359375,1,0.37445068359375,0.4798287780073097,0.13859005704971475,0.030562347188264057,10,28.37639808654785,0.3251780661527954,6.782199859267389,0.6660508390705192,0.3339491609294808,0.35,0.21565985356429695,0.4798287780073097,0.337015193146042,0.4413908285999396,0.5901657158380873,0.10618174409127953,1.0936126708984375
Tomato_Septoria_leaf_spot,b0db8ed2-d2eb-421a-8159-234f88e0aaa9___Matt.S_CG 7860.JPG,Tomato_Septoria_leaf_spot/b0db8ed2-d2eb-421a-8159-234f88e0aaa9___Matt.S_CG 7860.JPG,,256,256,False,0.4176177978515625,1,0.4176177978515625,0.577890453702142,0.03821842230260514,0.027585954912492237,2,44.60923385620117,0.3311499462886787,6.96240242338202,0.8008494456824279,0.19915055431757211,0.0,0.15931605581965957,0.577890453702142,0.14018252879645246,0.4684088910919926,0.936973705043419,0.035028682085571264,1.1044044494628906
Tomato_Septoria_leaf_spot,b0dd53e4-a322-48ca-8e7f-d00d599d40d0___Keller.St_CG 1962.JPG,Tomato_Septoria_leaf_spot/b0dd53e4-a322-48ca-8e7f-d00d599d40d0___Keller.St_CG 1962.JPG,,256,256,False,0.369537353515625,1,0.369537353515625,0.6589969688619455,0.10232058799240235,0.032868114625485174,5,18.65751838684082,0.13744614937799507,6.222663728278842,0.3310870621485284,0.6689129378514715,0.0,0.1411538668725647,0.6589969688619455,0.11760445963300856,0.5545915800685717,1.0446568667932943,0.08148484598232719,1.0923843383789062
Tomato_Septoria_leaf_spot,b0e900f0-d8b8-4efe-a447-4cd4340417d3___Matt.S_CG 7582.JPG,Tomato_Septoria_leaf_spot/b0e900f0-d8b8-4efe-a447-4cd4340417d3___Matt.S_CG 7582.JPG,,256,256,False,0.4919281005859375,1,0.4919281005859375,0.5784807594384229,0.027513260336859083,0.012717516051986724,4,43.92206954956055,0.16340811484518125,7.028718410765032,0.6329823741485974,0.36701762585140263,0.35,0.15517104005099336,0.5784807594384229,0.29611371213016313,0.5366400342598723,1.0585543389476513,0.023074537051397375,1.1229820251464844
Tomato_Septoria_leaf_spot,b11ca2cb-b0eb-4ce7-831f-7a085c268ab1___JR_Sept.L.S 8543.JPG,Tomato_Septoria_leaf_spot/b11ca2cb-b0eb-4ce7-831f-7a085c268ab1___JR_Sept.L.S 8543.JPG,large_diseased_regions,256,256,False,0.372467041015625,1,0.372467041015625,0.44188105117565696,0.7562064727570668,0.7562064727570668,1,23.7510929107666,0.23834070904050966,6.381772730637611,0.4901040594335214,0.5098959405664786,0.35,0.23916425872416092,0.44188105117565696,0.3528312803183249,0.4044389720885345,-10.45344121261778,0.7562064727570668,1.0931167602539062
Tomato_Septoria_leaf_spot,b12f3967-aa7e-4c0a-bb81-9b96a3e6587d___Matt.S_CG 1249.JPG,Tomato_Septoria_leaf_spot/b12f3967-aa7e-4c0a-bb81-9b96a3e6587d___Matt.S_CG 1249.JPG,,256,256,False,0.500946044921875,1,0.500946044921875,0.6208244152270295,0.0,0.0,0,14.520207405090332,0.10362013086283862,5.8662006049353135,0.2191620546818784,0.7808379453181216,0.35,0.055391593853132304,0.6208244152270295,0.2527221748031904,0.6367994130852254,0.0,0.0,1.1252365112304688
Tomato_Septoria_leaf_spot,b176a644-d8ac-4bdd-9d6b-e4038ce910ac___Matt.S_CG 6914.JPG,Tomato_Septoria_leaf_spot/b176a644-d8ac-4bdd-9d6b-e4038ce910ac___Matt.S_CG 6914.JPG,,256,256,False,0.3866424560546875,1,0.3866424560546875,0.49065880039331367,0.0807845613481195,0.04451635818303801,3,27.06244659423828,0.23695798193895068,6.384987644174614,0.510138877928173,0.48986112207182697,0.0,0.1410472682204703,0.49065880039331367,0.15123478379850186,0.48654757360249123,1.1035906441980083,0.06990410039859504,1.0966606140136719
Tomato_Septoria_leaf_spot,b17ef6a5-face-416c-82e7-2cce4b30eea2___Matt.S_CG 6242.JPG,Tomato_Septoria_leaf_spot/b17ef6a5-face-416c-82e7-2cce4b30eea2___Matt.S_CG 6242.JPG,,256,256,False,0.5622406005859375,1,0.5622406005859375,0.6272555096418733,0.0,0.0,0,26.419443130493164,0.0051587716546411515,6.251554330594251,0.2480319402579057,0.7519680597420944,0.35,0.09720346438351068,0.6272555096418733,0.26607011060585406,0.6602157596225591,0.0,0.0,1.1405601501464844
Tomato_Septoria_leaf_spot,b1dfed90-caa1-4fb9-a8ea-627a290403a3___Matt.S_CG 7538.JPG,Tomato_Septoria_leaf_spot/b1dfed90-caa1-4fb9-a8ea-627a290403a3___Matt.S_CG 7538.JPG,,256,256,False,0.4128570556640625,1,0.4128570556640625,0.5707565284178188,0.0519643715119932,0.026943120079831465,2,49.10612106323242,0.25322903401855557,7.018132059416839,0.7569689051379719,0.24303109486202812,0.0,0.14968851312694675,0.5707565284178188,0.1382396739108676,0.47188458897448915,1.16607285853322,0.04445799608234468,1.1032142639160156
Tomato_Septoria_leaf_spot,b20c218a-ff6c-4038-8de3-ce048468a5a8___Keller.St_CG 1905.JPG,Tomato_Septoria_leaf_spot/b20c218a-ff6c-4038-8de3-ce048468a5a8___Keller.St_CG 1905.JPG,,256,256,False,0.3916473388671875,1,0.3916473388671875,0.5913060738388249,0.0697393540343632,0.028480149608446644,5,18.091388702392578,0.03887732323359001,6.07082869027526,0.20422033565934303,0.795779664340657,0.0,0.11362562352323446,0.5913060738388249,0.12150775346536707,0.5762498184146356,1.5876774327606133,0.05736159270658823,1.0979118347167969
Tomato_Septoria_leaf_spot,b21a2dc2-f8ba-495e-a93f-9dd1f5d51b4b___Keller.St_CG 1967.JPG,Tomato_Septoria_leaf_spot/b21a2dc2-f8ba-495e-a93f-9dd1f5d51b4b___Keller.St_CG 1967.JPG,,256,256,False,0.38818359375,1,0.38818359375,0.5917222523393122,0.12767295597484277,0.048427672955974846,5,20.324838638305664,0.18742517956903432,6.346041949175744,0.4107807604613164,0.5892192395386836,0.0,0.14264736015299506,0.5917222523393122,0.13158212558568583,0.5276897325825805,0.6221174004192871,0.10389937106918239,1.0970458984375
